更新时间: 2026-07-25 03:36:28（北京时间）仅供娱乐，切勿商用。

更新时间,#genre#
广东卫视,http://gslbmgsplive.miguvideo.com/ws_w/2018/gdws/gdws711/1000/index.m3u8?msisdn=317d3ce676ade3f2b50bec711aff97c0&mdspid=&spid=699054&netType=0&sid=2202428795&pid=2028597139&timestamp=20260725032029&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=39.103.188.159&SecurityKey=20260725032029&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c9c4c0866d71df8f154ab48a12d19721&ddCalcu=1c29v7ca94a1cad02816a68d47b1ad4f581f&sv=10004&ct=android
广东卫视,http://116.236.204.18:1234/608831231
广东卫视,http://116.147.108.34:7788/608831231
广东卫视,http://60.168.105.138:5008/608831231
东南卫视,http://116.236.204.18:1234/849116810
东南卫视,http://27.12.12.189:1234/849116810
东南卫视,http://182.127.153.79:1234/849116810
东南卫视,http://60.168.105.138:5008/849116810
东南卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/dongnanws/51/20230724/index.m3u8?msisdn=52aa86aa0ee69805e9700e972ff81268&mdspid=&spid=600717&netType=0&sid=5910022182&pid=2028597139&timestamp=20260725032033&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=849116810&ParentNodeID=-99&assertID=5910022182&client_ip=39.103.188.159&SecurityKey=20260725032033&promotionId=&mvid=5900006229&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=69818309848b9aa9bec62801e0f65b40&ddCalcu=0649vb8a51k68af300e91804882b69caeab9&sv=10004&ct=android
东南卫视,http://116.147.108.34:7788/849116810
东南卫视,http://182.61.15.163:80/849116810
东南卫视,http://119.88.243.98:17231/849116810
东南卫视,http://42.94.210.57:7788/849116810
海南卫视,http://119.88.243.98:17231/947472502
海南卫视,http://116.236.204.18:1234/947472502
海南卫视,http://182.61.15.163:80/947472502
海南卫视,http://116.147.108.34:7788/947472502
海南卫视,http://42.94.210.57:7788/947472502
海南卫视,http://60.168.105.138:5008/947472502
海南卫视,http://gslbmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?msisdn=3ee49965a2a40c710953e6e9eb2f6b29&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20260725032033&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=39.103.182.111&SecurityKey=20260725032033&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8d51a4e7563328562dd903b154ff9d06&ddCalcu=680dvd5a91zfaaf44e5715b6330392d8d526&sv=10004&ct=android
海南卫视,http://182.127.153.79:1234/947472502
海南卫视,http://27.12.12.189:1234/947472502
河北卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/hbws/51/20251225/index.m3u8?msisdn=bf7ed857b9942116f54889d5d65cda6f&mdspid=&spid=600725&netType=0&sid=5910022316&pid=2028597139&timestamp=20260725032031&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962042070&ParentNodeID=-99&assertID=5910022316&client_ip=39.103.188.159&SecurityKey=20260725032031&promotionId=&mvid=5900006782&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=a4904849addbd8a777ba6a907b980b34&ddCalcu=4a34vb9a00c84a98b4790a9dad6badb87a77&sv=10004&ct=android
河北卫视,http://60.168.105.138:5008/962042070
河北卫视,http://182.61.15.163:80/962042070
河北卫视,http://116.236.204.18:1234/962042070
河北卫视,http://116.147.108.34:7788/962042070
河北卫视,http://119.88.243.98:17231/962042070
河北卫视,http://27.12.12.189:1234/962042070
河北卫视,http://42.94.210.57:7788/962042070
河北卫视,http://182.127.153.79:1234/962042070
河南卫视,http://182.61.15.163:80/790187291
河南卫视,http://116.147.108.34:7788/790187291
河南卫视,http://182.127.153.79:1234/790187291
河南卫视,http://116.236.204.18:1234/790187291
河南卫视,http://27.12.12.189:1234/790187291
河南卫视,http://119.88.243.98:17231/790187291
河南卫视,http://42.94.210.57:7788/790187291
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=a87e035725c774fe5506d1b390dc250c&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20260725032031&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=39.103.188.159&SecurityKey=20260725032031&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=06eb1ee98c1ab6de1633385933d34472&ddCalcu=2076v4ea4ba31ade3e39985c813a3b366d1e&sv=10004&ct=android
河南卫视,http://60.168.105.138:5008/790187291
湖北卫视,http://182.127.153.79:1234/947472496
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=a3979286199aad96c18feb59d805e732&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20260725032033&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=39.103.182.111&SecurityKey=20260725032033&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=4c43bc7e94a39995994dae985b69f8bb&ddCalcu=b4bcv84af3y9ba6cb75e8994eaa3d9499995&sv=10004&ct=android
湖北卫视,http://182.61.15.163:80/947472496
湖北卫视,http://42.94.210.57:7788/947472496
湖北卫视,http://119.88.243.98:17231/947472496
湖北卫视,http://116.147.108.34:7788/947472496
湖北卫视,http://116.236.204.18:1234/947472496
湖北卫视,http://27.12.12.189:1234/947472496
湖北卫视,http://60.168.105.138:5008/947472496
江西卫视,http://119.88.243.98:17231/783847495
江西卫视,http://182.61.15.163:80/783847495
江西卫视,http://116.147.108.34:7788/783847495
江西卫视,http://116.236.204.18:1234/783847495
江西卫视,http://182.127.153.79:1234/783847495
江西卫视,http://42.94.210.57:7788/783847495
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=f091951a664fd46dcd4247755a0fcf47&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20260725032031&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=39.103.182.111&SecurityKey=20260725032031&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=74bde207c85bfa3b08c486bb1c3edda3&ddCalcu=37a4vdbaddyeea32c017bcb8658b4fca830b&sv=10004&ct=android
江西卫视,http://60.168.105.138:5008/783847495
江西卫视,http://27.12.12.189:1234/783847495
重庆卫视,http://42.94.210.57:7788/738910914
重庆卫视,http://182.61.15.163:80/738910914
重庆卫视,http://116.236.204.18:1234/738910914
重庆卫视,http://27.12.12.189:1234/738910914
重庆卫视,http://60.168.105.138:5008/738910914
重庆卫视,http://116.147.108.34:7788/738910914
重庆卫视,http://119.88.243.98:17231/738910914
重庆卫视,http://182.127.153.79:1234/738910914
重庆卫视,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/index.m3u8?msisdn=1b702d8562fb04676b13c64e960fa192&mdspid=&spid=600697&netType=0&sid=5910022305&pid=2028597139&timestamp=20260725032035&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=738910914&ParentNodeID=-99&assertID=5910022305&client_ip=39.103.188.159&SecurityKey=20260725032035&promotionId=&mvid=5900004329&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=816b0cba2b8f73c7c46610370de11c9a&ddCalcu=a891vc6a1bl10aecdb0a723b081f67634cc7&sv=10004&ct=android
辽宁卫视,http://116.147.108.34:7788/630291707
辽宁卫视,http://119.88.243.98:17231/630291707
辽宁卫视,http://42.94.210.57:7788/630291707
辽宁卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?msisdn=28d63f7bd1e964285d97a4e6d60e4594&mdspid=&spid=600572&netType=0&sid=5910022198&pid=2028597139&timestamp=20260725032030&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=630291707&ParentNodeID=-99&assertID=5910022198&client_ip=47.92.23.141&SecurityKey=20260725032030&promotionId=&mvid=5101043014&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=4d3e58b1fa6c778c3e8c2529ac107d6f&ddCalcu=f46dvd3a7ex05a18cba19f2a562cc787e83c&sv=10004&ct=android
辽宁卫视,http://182.127.153.79:1234/630291707
辽宁卫视,http://182.61.15.163:80/630291707
辽宁卫视,http://27.12.12.189:1234/630291707
辽宁卫视,http://60.168.105.138:5008/630291707
辽宁卫视,http://116.236.204.18:1234/630291707
黑龙江卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/nxjj/51/20251225/index.m3u8?msisdn=b4261a27563536c83914ffc570264566&mdspid=&spid=600697&netType=0&sid=5910022409&pid=2028597139&timestamp=20260725032036&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=738906901&ParentNodeID=-99&assertID=5910022409&client_ip=39.103.182.111&SecurityKey=20260725032036&promotionId=&mvid=5900004349&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c62adcee00210f7e0ddc4e7f6f053745&ddCalcu=5c46v72a3al5da0cfe6ef070e241c0dfd70e&sv=10004&ct=android
吉林卫视,http://182.127.153.79:1234/947472500
吉林卫视,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=265d9bea037e915df050dc9e36fe529e&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20260725032033&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=39.103.188.159&SecurityKey=20260725032033&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=456e2534fb641894e4191ae0f83ba882&ddCalcu=2485v86aaezb2a3583f40feba614911849e4&sv=10004&ct=android
吉林卫视,http://60.168.105.138:5008/947472500
吉林卫视,http://116.236.204.18:1234/947472500
吉林卫视,http://119.88.243.98:17231/947472500
吉林卫视,http://42.94.210.57:7788/947472500
吉林卫视,http://182.61.15.163:80/947472500
吉林卫视,http://27.12.12.189:1234/947472500
吉林卫视,http://116.147.108.34:7788/947472500
宁夏卫视,http://182.127.153.79:1234/738910535
宁夏卫视,http://27.12.12.189:1234/738910535
宁夏卫视,http://60.168.105.138:5008/738910535
宁夏卫视,http://42.94.210.57:7788/738910535
宁夏卫视,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/ningxia/1000/index.m3u8?msisdn=38101d47ceb64114c85b7f9ba0fb2b61&mdspid=&spid=600697&netType=0&sid=5910022262&pid=2028597139&timestamp=20260725032035&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=738910535&ParentNodeID=-99&assertID=5910022262&client_ip=39.103.182.111&SecurityKey=20260725032035&promotionId=&mvid=5900004337&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b67c095462ee703e315be12b1b4d613d&ddCalcu=db36v17a6czd0a49b514b6221eeeb750133e&sv=10004&ct=android
宁夏卫视,http://119.88.243.98:17231/738910535
宁夏卫视,http://116.236.204.18:1234/738910535
宁夏卫视,http://116.147.108.34:7788/738910535
宁夏卫视,http://182.61.15.163:80/738910535
陕西卫视,http://116.236.204.18:1234/738910838
陕西卫视,http://182.61.15.163:80/738910838
陕西卫视,http://182.127.153.79:1234/738910838
陕西卫视,http://27.12.12.189:1234/738910838
陕西卫视,http://42.94.210.57:7788/738910838
陕西卫视,http://60.168.105.138:5008/738910838
陕西卫视,http://119.88.243.98:17231/738910838
陕西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=10a895e31e4d81991e20dfd227edef52&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20260725032031&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=39.103.188.159&SecurityKey=20260725032031&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=719954fdf7ee10b959f641e7156fa3ce&ddCalcu=e7c1v39aa9kf5a645f1d7fe71e4e61f09b59&sv=10004&ct=android
陕西卫视,http://116.147.108.34:7788/738910838
青海卫视,http://116.236.204.18:1234/947472506
青海卫视,http://60.168.105.138:5008/947472506
青海卫视,http://27.12.12.189:1234/947472506
青海卫视,http://182.127.153.79:1234/947472506
青海卫视,http://42.94.210.57:7788/947472506
青海卫视,http://182.61.15.163:80/947472506
青海卫视,http://119.88.243.98:17231/947472506
青海卫视,http://gslbmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=2a15dd9c4ede786fc04de11a44858d57&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20260725032033&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=39.103.188.159&SecurityKey=20260725032033&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c05440471e2f1b86770b12d847db9b4c&ddCalcu=cc40vb5a94zb4ad0744781de221fb10b7876&sv=10004&ct=android
青海卫视,http://116.147.108.34:7788/947472506
三沙卫视,http://42.94.210.57:7788/961023778
三沙卫视,http://182.61.15.163:80/961023778
三沙卫视,http://116.236.204.18:1234/961023778
三沙卫视,http://182.127.153.79:1234/961023778
三沙卫视,http://119.88.243.98:17231/961023778
三沙卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=fca962da9a959f3069926e7ddf60a5a1&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139&timestamp=20260725032036&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=39.103.188.159&SecurityKey=20260725032036&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=96da9d075978b24849cde83d916a67f5&ddCalcu=59f6v7da6axa9a6d1097d53987e8dbc29448&sv=10004&ct=android
三沙卫视,http://116.147.108.34:7788/961023778
三沙卫视,http://27.12.12.189:1234/961023778
三沙卫视,http://60.168.105.138:5008/961023778
兵团卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/btws/51/20250804/index.m3u8?msisdn=ad239d19270b07e5220eabd5b8d07c4b&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20260725032035&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=39.103.182.111&SecurityKey=20260725032035&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=910fdac6080af23934d7c9f457ed7ca2&ddCalcu=29a1vc0a7fdddaea7c5640f890ca7fd24339&sv=10004&ct=android
兵团卫视,http://27.12.12.189:1234/956923145
兵团卫视,http://182.127.153.79:1234/956923145
兵团卫视,http://60.168.105.138:5008/956923145
兵团卫视,http://182.61.15.163:80/956923145
兵团卫视,http://42.94.210.57:7788/956923145
兵团卫视,http://116.147.108.34:7788/956923145
兵团卫视,http://119.88.243.98:17231/956923145
兵团卫视,http://116.236.204.18:1234/956923145
山东教育卫视,http://42.94.210.57:7788/609154353
山东教育卫视,http://116.147.108.34:7788/609154353
山东教育卫视,http://182.127.153.79:1234/609154353
山东教育卫视,http://116.236.204.18:1234/609154353
山东教育卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/sdjyws/51/20250915/index.m3u8?msisdn=bf96f15fd6c84bee2410d8cd872efb7f&mdspid=&spid=600697&netType=0&sid=5910022199&pid=2028597139&timestamp=20260725032104&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609154353&ParentNodeID=-99&assertID=5910022199&client_ip=39.103.182.111&SecurityKey=20260725032104&promotionId=&mvid=2200208305&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=7c0d8b448415863055830a67e3e22108&ddCalcu=870cv10a2db28aeb34e47864a10538865350&sv=10004&ct=android
山东教育卫视,http://27.12.12.189:1234/609154353
山东教育卫视,http://60.168.105.138:5008/609154353
山东教育卫视,http://119.88.243.98:17231/609154353
山东教育卫视,http://182.61.15.163:80/609154353
中国教育1台,http://182.127.153.79:1234/923287154
中国教育1台,http://116.147.108.34:7788/923287154
中国教育1台,http://27.12.12.189:1234/923287154
中国教育1台,http://42.94.210.57:7788/923287154
中国教育1台,http://182.61.15.163:80/923287154
中国教育1台,http://60.168.105.138:5008/923287154
中国教育1台,http://116.236.204.18:1234/923287154
中国教育1台,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=13357440e2e0cddfafec5036d6c0f763&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20260725032104&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=47.92.23.141&SecurityKey=20260725032104&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=12f390030f0bd6668437316196fc0da8&ddCalcu=81a2vdfa03dc9af06093106f103b7d364686&sv=10004&ct=android
中国教育1台,http://119.88.243.98:17231/923287154
中国教育2台,http://27.12.12.189:1234/923287211
中国教育2台,http://116.236.204.18:1234/923287211
中国教育2台,http://182.61.15.163:80/923287211
中国教育2台,http://182.127.153.79:1234/923287211
中国教育2台,http://116.147.108.34:7788/923287211
中国教育2台,http://119.88.243.98:17231/923287211
中国教育2台,http://60.168.105.138:5008/923287211
中国教育2台,http://42.94.210.57:7788/923287211
中国教育2台,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=13357440e2e0cddfafec5036d6c0f763&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20260725032104&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=39.103.182.111&SecurityKey=20260725032104&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=7e01f88160b640d60d6af2859c18cffc&ddCalcu=c7fevf0ac1a8fa18c89156802bf6a460dd06&sv=10004&ct=android
中国教育4台,http://116.147.108.34:7788/923287339
中国教育4台,http://27.12.12.189:1234/923287339
中国教育4台,http://42.94.210.57:7788/923287339
中国教育4台,http://182.61.15.163:80/923287339
中国教育4台,http://182.127.153.79:1234/923287339
中国教育4台,http://119.88.243.98:17231/923287339
中国教育4台,http://60.168.105.138:5008/923287339
中国教育4台,http://116.236.204.18:1234/923287339
中国教育4台,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=3ff9028a78a0c6f14612944a62112eab&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20260725032104&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=39.103.182.111&SecurityKey=20260725032104&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=026201b621e93aa8f87f8b12a781c4c8&ddCalcu=80c2v46ac2b10a817ba62211be89f37a8af8&sv=10004&ct=android
数字频道,#genre#
CHC动作电影,http://116.236.204.18:1234/644368714
CHC动作电影,http://27.12.12.189:1234/644368714
CHC动作电影,http://119.88.243.98:17231/644368714
CHC动作电影,http://116.147.108.34:7788/644368714
CHC动作电影,http://60.168.105.138:5008/644368714
CHC动作电影,http://42.94.210.57:7788/644368714
CHC动作电影,http://182.127.153.79:1234/644368714
CHC动作电影,http://182.61.15.163:80/644368714
CHC家庭影院,http://116.236.204.18:1234/644368373
CHC家庭影院,http://27.12.12.189:1234/644368373
CHC家庭影院,http://42.94.210.57:7788/644368373
CHC家庭影院,http://60.168.105.138:5008/644368373
CHC家庭影院,http://182.127.153.79:1234/644368373
CHC家庭影院,http://182.61.15.163:80/644368373
CHC家庭影院,http://116.147.108.34:7788/644368373
CHC家庭影院,http://119.88.243.98:17231/644368373
CHC影迷电影,http://182.61.15.163:80/952383261
CHC影迷电影,http://116.147.108.34:7788/952383261
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=5eca132d546541967f0717e87d1e3583&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20260725032055&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=39.103.188.159&SecurityKey=20260725032055&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=2f65e95ed59bb15ee9708bc725ed1e8f&ddCalcu=f28fve6a15adeae9552e7dc5b98b0b7195ee&sv=10004&ct=android
CHC影迷电影,http://119.88.243.98:17231/952383261
CHC影迷电影,http://116.236.204.18:1234/952383261
CHC影迷电影,http://60.168.105.138:5008/952383261
CHC影迷电影,http://42.94.210.57:7788/952383261
CHC影迷电影,http://182.127.153.79:1234/952383261
CHC影迷电影,http://27.12.12.189:1234/952383261
经典香港电影,http://182.61.15.163:80/625703337
经典香港电影,http://27.12.12.189:1234/625703337
经典香港电影,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/5100180869/150/index.m3u8?msisdn=e96bfbc01b0b3b009362f1d437a433e5&mdspid=&spid=800033&netType=0&sid=5500242089&pid=2028597139&timestamp=20260725032056&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=625703337&ParentNodeID=-99&assertID=5500242089&client_ip=47.92.23.141&SecurityKey=20260725032056&promotionId=&mvid=5100180869&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=a2edce5ce5cadac6249b74303b8d6dab&ddCalcu=baa2vdea6dbdca8eb53c0e354c7abd9a4c26&sv=10004&ct=android
经典香港电影,http://60.168.105.138:5008/625703337
经典香港电影,http://119.88.243.98:17231/625703337
经典香港电影,http://116.236.204.18:1234/625703337
经典香港电影,http://182.127.153.79:1234/625703337
经典香港电影,http://42.94.210.57:7788/625703337
经典香港电影,http://116.147.108.34:7788/625703337
抗战经典影片,http://60.168.105.138:5008/617432318
抗战经典影片,http://116.236.204.18:1234/617432318
抗战经典影片,http://182.127.153.79:1234/617432318
抗战经典影片,http://116.147.108.34:7788/617432318
抗战经典影片,http://119.88.243.98:17231/617432318
抗战经典影片,http://182.61.15.163:80/617432318
抗战经典影片,http://42.94.210.57:7788/617432318
抗战经典影片,http://27.12.12.189:1234/617432318
快乐垂钓,http://116.236.204.18:1234/961930263
快乐垂钓,http://60.168.105.138:5008/961930263
快乐垂钓,http://42.94.210.57:7788/961930263
快乐垂钓,http://182.61.15.163:80/961930263
快乐垂钓,http://116.147.108.34:7788/961930263
快乐垂钓,http://gslbmgsplive.miguvideo.com/migu/kailu/ydcmklcd/51/20251225/index.m3u8?msisdn=9407c04bd55cac90968fca197e9e657c&mdspid=&spid=600603&netType=0&sid=5910022317&pid=2028597139&timestamp=20260725032053&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961930263&ParentNodeID=-99&assertID=5910022317&client_ip=39.103.188.159&SecurityKey=20260725032053&promotionId=&mvid=5900006783&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=6c48b63ae14eb68eaef7399945ba5845&ddCalcu=564cv84a58aabab6534a9e91943e7bf6e8ae&sv=10004&ct=android
快乐垂钓,http://182.127.153.79:1234/961930263
快乐垂钓,http://119.88.243.98:17231/961930263
快乐垂钓,http://27.12.12.189:1234/961930263
四海钓鱼,http://182.127.153.79:1234/637444975
四海钓鱼,http://119.88.243.98:17231/637444975
四海钓鱼,http://116.236.204.18:1234/637444975
四海钓鱼,http://42.94.210.57:7788/637444975
四海钓鱼,http://182.61.15.163:80/637444975
四海钓鱼,http://27.12.12.189:1234/637444975
四海钓鱼,http://60.168.105.138:5008/637444975
四海钓鱼,http://gslbmgsplive.miguvideo.com/wd_r4/peoplecn/shdiaoyu/1200/index.m3u8?msisdn=1cc3993d2b50d3fcc98f168457add031&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20260725032051&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=39.103.182.111&SecurityKey=20260725032051&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=9c48c8559dbdec0218e0ae47c8cdca37&ddCalcu=793cva4ac8ldcac885c5794debad0eec8012&sv=10004&ct=android
四海钓鱼,http://116.147.108.34:7788/637444975
优漫卡通,http://182.127.153.79:1234/626064703
优漫卡通,http://116.147.108.34:7788/626064703
